user_id,timestamp,anomaly_type,probable_reason,bytes_sent,source_ip,event_type
user_063,2025-02-10 11:28:04,data_exfiltration,резкий рост исходящего трафика,59635.35,10.10.245.181,file_access
user_045,2025-02-10 12:27:30,unusual_ip_change,необычная смена IP-адреса,1557.18,185.220.100.187,login
user_086,2025-02-10 12:44:13,unusual_ip_change,необычная смена IP-адреса,1873.13,185.220.100.45,login
user_020,2025-02-10 13:02:05,brute_force_login,много неуспешных входов,470.73,10.10.248.18,login
user_010,2025-02-10 13:14:15,data_exfiltration,резкий рост исходящего трафика,53550.78,10.20.213.39,file_access
user_055,2025-02-10 13:24:29,unusual_ip_change,необычная смена IP-адреса,1052.89,185.220.100.184,login
user_081,2025-02-10 13:36:40,data_exfiltration,резкий рост исходящего трафика,66330.4,10.20.217.220,file_access
user_035,2025-02-10 14:08:23,data_exfiltration,резкий рост исходящего трафика,87316.86,10.20.24.55,file_access
user_043,2025-02-10 14:46:20,brute_force_login,много неуспешных входов,643.71,10.10.191.174,login
user_097,2025-02-10 14:47:05,brute_force_login,много неуспешных входов,556.32,10.10.115.24,login
user_097,2025-02-10 14:50:46,unusual_ip_change,необычная смена IP-адреса,1102.74,185.220.100.187,login
user_041,2025-02-10 14:53:53,data_exfiltration,резкий рост исходящего трафика,72513.46,10.10.249.20,file_access
user_021,2025-02-10 15:37:40,unusual_ip_change,необычная смена IP-адреса,1944.7,185.220.100.139,login
user_082,2025-02-10 15:54:44,brute_force_login,много неуспешных входов,489.28,10.10.69.85,login
user_046,2025-02-10 16:05:14,unusual_ip_change,необычная смена IP-адреса,1500.83,185.220.100.98,login
user_027,2025-02-10 16:16:18,brute_force_login,много неуспешных входов,647.08,10.20.146.91,login
user_019,2025-02-10 16:40:07,data_exfiltration,резкий рост исходящего трафика,88922.86,10.20.246.53,file_access
user_078,2025-02-10 17:10:15,brute_force_login,много неуспешных входов,754.21,10.10.1.109,login
user_010,2025-02-10 17:19:44,data_exfiltration,резкий рост исходящего трафика,31252.75,10.10.174.180,file_access
user_035,2025-02-10 17:50:33,data_exfiltration,резкий рост исходящего трафика,27100.8,10.10.226.220,file_access
user_037,2025-02-10 18:57:26,brute_force_login,много неуспешных входов,725.19,10.10.11.128,login
user_041,2025-02-10 22:37:18,unusual_night_activity,активность в нетипичное ночное время,3438.35,10.20.77.14,web_request
user_069,2025-02-10 22:44:38,unusual_night_activity,активность в нетипичное ночное время,4519.0,10.20.40.96,file_access
user_015,2025-02-10 23:28:51,unusual_night_activity,активность в нетипичное ночное время,5102.5,10.10.111.48,file_access
user_088,2025-02-10 23:41:49,unusual_night_activity,активность в нетипичное ночное время,4996.94,10.10.156.103,file_access
user_023,2025-02-10 23:50:14,unusual_night_activity,активность в нетипичное ночное время,2718.14,10.10.24.70,web_request
user_077,2025-02-11 00:03:33,unusual_night_activity,активность в нетипичное ночное время,2149.84,10.10.206.233,file_access
user_082,2025-02-11 01:05:11,unusual_night_activity,активность в нетипичное ночное время,2939.29,10.20.133.197,file_access
user_076,2025-02-11 02:14:55,unusual_night_activity,активность в нетипичное ночное время,4615.84,10.20.174.64,web_request
user_018,2025-02-11 02:50:39,unusual_night_activity,активность в нетипичное ночное время,2426.25,10.20.61.37,web_request
user_077,2025-02-11 03:21:51,unusual_night_activity,активность в нетипичное ночное время,2695.08,10.10.206.233,file_access
user_092,2025-02-11 03:23:09,unusual_night_activity,активность в нетипичное ночное время,3370.96,10.20.142.236,email_access
user_030,2025-02-11 04:14:31,unusual_night_activity,активность в нетипичное ночное время,3846.16,10.20.82.27,email_access
user_004,2025-02-11 04:26:55,unusual_night_activity,активность в нетипичное ночное время,6169.23,10.10.58.49,file_access
user_013,2025-02-11 04:32:17,unusual_night_activity,активность в нетипичное ночное время,1817.56,10.10.23.55,web_request
user_037,2025-02-11 05:45:26,unusual_night_activity,активность в нетипичное ночное время,7966.46,10.10.11.128,web_request
user_010,2025-02-11 08:10:31,brute_force_login,много неуспешных входов,648.13,10.20.213.39,login
user_012,2025-02-11 08:15:22,data_exfiltration,резкий рост исходящего трафика,267933.72,10.20.167.133,file_access
user_070,2025-02-11 08:40:19,data_exfiltration,резкий рост исходящего трафика,221986.86,10.20.45.20,file_access
user_079,2025-02-11 09:15:24,brute_force_login,много неуспешных входов,753.16,10.20.205.5,login
user_038,2025-02-11 09:25:19,unusual_ip_change,необычная смена IP-адреса,1042.91,185.220.100.13,login
user_025,2025-02-11 09:35:24,data_exfiltration,резкий рост исходящего трафика,102347.27,10.20.148.190,file_access
user_100,2025-02-11 09:56:16,brute_force_login,много неуспешных входов,642.25,10.20.128.190,login
user_026,2025-02-11 10:19:01,brute_force_login,много неуспешных входов,634.13,10.10.245.90,login
user_052,2025-02-11 10:36:16,unusual_ip_change,необычная смена IP-адреса,1432.46,185.220.100.52,login
user_082,2025-02-11 11:08:30,data_exfiltration,резкий рост исходящего трафика,82976.25,10.20.133.197,file_access
user_048,2025-02-11 13:03:00,brute_force_login,много неуспешных входов,561.45,10.20.121.181,login
user_022,2025-02-11 13:28:31,brute_force_login,много неуспешных входов,404.28,10.20.5.9,login
user_074,2025-02-11 13:47:42,data_exfiltration,резкий рост исходящего трафика,28570.46,10.10.77.79,file_access
user_030,2025-02-11 15:07:08,data_exfiltration,резкий рост исходящего трафика,92603.36,10.10.186.23,file_access
user_071,2025-02-11 15:11:08,brute_force_login,много неуспешных входов,429.59,10.20.252.138,login
user_074,2025-02-11 15:31:59,data_exfiltration,резкий рост исходящего трафика,27726.63,10.20.188.247,file_access
user_004,2025-02-11 15:40:09,data_exfiltration,резкий рост исходящего трафика,70367.33,10.20.227.68,file_access
user_087,2025-02-11 16:38:12,data_exfiltration,резкий рост исходящего трафика,32708.66,10.20.34.91,file_access
user_028,2025-02-11 16:53:45,data_exfiltration,резкий рост исходящего трафика,52440.29,10.20.72.221,file_access
user_042,2025-02-11 17:01:20,brute_force_login,много неуспешных входов,717.11,10.10.73.88,login
user_053,2025-02-11 17:04:51,data_exfiltration,резкий рост исходящего трафика,113106.66,10.10.72.71,file_access
user_100,2025-02-11 17:20:48,brute_force_login,много неуспешных входов,798.33,10.20.128.190,login
user_036,2025-02-11 17:31:49,data_exfiltration,резкий рост исходящего трафика,37412.6,10.20.17.89,file_access
user_019,2025-02-11 17:56:18,data_exfiltration,резкий рост исходящего трафика,135953.35,10.20.246.53,file_access
user_067,2025-02-11 18:46:46,data_exfiltration,резкий рост исходящего трафика,24349.61,10.10.184.157,file_access
user_018,2025-02-11 22:00:44,unusual_night_activity,активность в нетипичное ночное время,3483.09,10.10.114.56,web_request
user_072,2025-02-11 22:12:43,unusual_night_activity,активность в нетипичное ночное время,1394.15,10.20.31.115,web_request
user_015,2025-02-11 23:53:28,unusual_night_activity,активность в нетипичное ночное время,4100.04,10.10.111.48,file_access
user_053,2025-02-12 02:55:45,unusual_night_activity,активность в нетипичное ночное время,3466.89,10.20.12.164,web_request
user_004,2025-02-12 02:56:27,unusual_night_activity,активность в нетипичное ночное время,4567.74,10.10.58.49,file_access
user_075,2025-02-12 03:35:18,unusual_night_activity,активность в нетипичное ночное время,1877.16,10.20.214.56,file_access
user_015,2025-02-12 03:40:14,unusual_night_activity,активность в нетипичное ночное время,3411.9,10.10.111.48,file_access
user_083,2025-02-12 03:45:54,unusual_night_activity,активность в нетипичное ночное время,3594.05,10.10.56.30,email_access
user_040,2025-02-12 04:23:21,unusual_night_activity,активность в нетипичное ночное время,1200.38,10.10.205.213,web_request
