sequence_index,y_true,reconstruction_error,pred
7066,0,142487.25,0
7067,0,76972.445,0
7068,0,144618.56,0
7069,0,151865.95,0
7070,0,129906.08,0
7071,1,87458.9,0
7072,1,105221.97,0
7073,0,131057.52,0
7074,1,85718.97,0
7075,0,127387.96,0
7076,1,40619.52,0
7077,0,91826.25,0
7078,0,86006.03,0
7079,0,202584.19,1
7080,1,127489.7,0
7081,0,116157.99,0
7082,0,174930.3,0
7083,1,86576.48,0
7084,1,176996.92,0
7085,0,127663.77,0
7086,0,191221.1,1
7087,0,129786.94,0
7088,0,143225.02,0
7089,1,87352.2,0
7090,1,125037.35,0
7091,0,102590.55,0
7092,1,72221.26,0
7093,1,144833.1,0
7094,1,71799.7,0
7095,0,85371.62,0
7096,0,122129.98,0
7097,1,198582.38,1
7098,0,127644.5,0
7099,1,101794.71,0
7100,0,147585.9,0
7101,1,116617.46,0
7102,1,142900.1,0
7103,0,111174.89,0
7104,0,100452.56,0
7105,1,77066.44,0
7106,1,110388.1,0
7107,0,97100.66,0
7108,1,110819.84,0
7109,0,156071.62,0
7110,0,147959.44,0
7111,1,71854.99,0
7112,1,126472.33,0
7113,1,128361.27,0
7114,0,143164.3,0
7115,1,100253.54,0
7116,0,136685.3,0
7117,0,134522.4,0
7118,0,135713.17,0
7119,1,154796.0,0
7120,0,114026.86,0
7121,0,86562.71,0
7122,0,80826.92,0
7123,1,187844.92,1
7124,1,95004.46,0
7125,1,134085.9,0
7126,0,132186.36,0
7127,1,186248.16,1
7128,1,93530.4,0
7129,0,55209.023,0
7130,1,124072.94,0
7131,1,119856.49,0
7132,0,147051.34,0
7133,0,94963.29,0
7134,1,109222.43,0
7135,1,39851.008,0
7136,1,206152.88,1
7137,0,118490.05,0
7138,0,86359.94,0
7139,0,141433.69,0
7140,0,93379.4,0
7141,1,66391.75,0
7142,0,165807.2,0
7143,1,108281.46,0
7144,0,188450.72,1
7145,1,169117.8,0
7146,1,109498.49,0
7147,1,96248.11,0
7148,1,72740.65,0
7149,1,141167.42,0
7150,1,158451.66,0
7151,0,124492.42,0
7152,1,101049.33,0
7153,1,105302.85,0
7154,1,120102.28,0
7155,0,174239.78,0
7156,0,120124.4,0
7157,1,126433.35,0
7158,1,113117.89,0
7159,1,158922.73,0
7160,0,165811.2,0
7161,1,123063.16,0
7162,1,91016.14,0
7163,1,79692.12,0
7164,1,109512.91,0
7165,1,149948.77,0
7166,1,129593.98,0
7167,0,96987.1,0
7168,0,105407.91,0
7169,0,132338.0,0
7170,1,93581.95,0
7171,1,84621.73,0
7172,0,148471.67,0
7173,1,86822.36,0
7174,0,132041.8,0
7175,1,91058.37,0
7176,0,56239.535,0
7177,1,100410.72,0
7178,1,139493.95,0
7179,0,125742.31,0
7180,0,105782.22,0
7181,0,118717.38,0
7182,1,121723.63,0
7183,1,148081.19,0
7184,1,69595.51,0
7185,0,159637.98,0
7186,0,119015.85,0
7187,0,160114.12,0
7188,1,166784.3,0
7189,0,128606.08,0
7190,1,113570.98,0
7191,0,66154.72,0
7192,0,129997.41,0
7193,1,115710.0,0
7194,0,122237.68,0
7195,1,126303.32,0
7196,0,92359.68,0
7197,0,137441.88,0
7198,1,155025.75,0
7199,1,99369.85,0
7200,1,101426.71,0
7201,1,108468.07,0
7202,1,174022.77,0
7203,0,154026.69,0
7204,1,70691.22,0
7205,0,119883.01,0
7206,0,76331.95,0
7207,1,113788.36,0
7208,0,148905.88,0
7209,0,113027.08,0
7210,1,131991.83,0
7211,1,100492.35,0
7212,1,159332.05,0
7213,1,221410.92,1
7214,0,135810.2,0
7215,0,160226.77,0
7216,0,140494.84,0
7217,0,94630.87,0
7218,1,90600.43,0
7219,1,106978.19,0
7220,0,111236.07,0
7221,0,142825.52,0
7222,1,74135.55,0
7223,1,100805.43,0
7224,1,169502.0,0
7225,0,81617.12,0
7226,0,72778.77,0
7227,0,112717.43,0
7228,0,130567.16,0
7229,0,97376.16,0
7230,1,152753.4,0
7231,1,116598.54,0
7232,1,151755.6,0
7233,0,82191.21,0
7234,1,84497.65,0
7235,1,94857.45,0
7236,1,68492.81,0
7237,1,91487.81,0
7238,0,123069.23,0
7239,1,152386.6,0
7240,0,104136.6,0
7241,0,142004.61,0
7242,0,116466.13,0
7243,0,112681.77,0
7244,1,75731.78,0
7245,0,116139.96,0
7246,1,132374.12,0
7247,1,85669.97,0
7248,1,186005.8,1
7249,1,100195.48,0
7250,0,99387.22,0
7251,1,66259.77,0
7252,1,107755.99,0
7253,1,160655.88,0
7254,0,131905.23,0
7255,0,133028.69,0
7256,0,199629.77,1
7257,1,137844.05,0
7258,1,155994.5,0
7259,0,119403.09,0
7260,0,127818.0,0
7261,0,122199.35,0
7262,1,98354.77,0
7263,0,69968.125,0
7264,1,151681.05,0
7265,1,131339.2,0
7266,0,161287.02,0
7267,1,164332.08,0
7268,1,118137.92,0
7269,1,171902.27,0
7270,1,122841.09,0
7271,0,115733.75,0
7272,0,132122.12,0
7273,0,171411.19,0
7274,1,131644.58,0
7275,0,160218.2,0
7276,0,205428.8,1
7277,1,159701.17,0
7278,0,87320.85,0
7279,1,112441.69,0
7280,0,122730.77,0
7281,1,222373.28,1
7282,1,151969.8,0
7283,1,137979.6,0
7284,1,73733.35,0
7285,1,162687.56,0
7286,1,134317.66,0
7287,0,117227.1,0
7288,1,166891.6,0
7289,0,159316.38,0
7290,0,146762.22,0
7291,1,110520.69,0
7292,0,67597.68,0
7293,1,105472.84,0
7294,1,98476.62,0
7295,0,122824.27,0
7296,0,159715.73,0
7297,0,159581.66,0
7298,0,159988.55,0
7299,1,130880.71,0
7300,0,131757.8,0
7301,0,154143.62,0
7302,1,105740.67,0
7303,1,113891.35,0
7304,1,170718.6,0
7305,0,114048.17,0
7306,0,151282.7,0
7307,1,103867.56,0
7308,0,143691.6,0
7309,0,143679.34,0
7310,1,95657.77,0
7311,0,118023.85,0
7312,0,105093.5,0
7313,1,145650.64,0
7314,1,120693.9,0
7315,0,47088.855,0
7316,1,95932.56,0
7317,0,84488.25,0
7318,1,184752.94,1
7319,1,94932.33,0
7320,0,122741.54,0
7321,0,121807.73,0
7322,1,143088.64,0
7323,1,150576.58,0
7324,1,241146.2,1
7325,1,156327.58,0
7326,0,74606.58,0
7327,0,106549.6,0
7328,0,128062.55,0
7329,0,145059.45,0
7330,1,73393.54,0
7331,1,149239.95,0
7332,1,121036.07,0
7333,1,142143.48,0
7334,1,176891.55,0
7335,0,152288.66,0
7336,0,209484.81,1
7337,0,162126.55,0
7338,0,147413.78,0
7339,0,127082.14,0
7340,0,128232.76,0
7341,1,84641.61,0
7342,1,116555.96,0
7343,1,104822.41,0
7344,0,115140.47,0
7345,1,57801.387,0
7346,1,57228.715,0
7347,0,169094.28,0
7348,1,159379.27,0
7349,0,95382.7,0
7350,0,93620.92,0
7351,1,100927.63,0
7352,0,102484.28,0
7353,1,144733.31,0
7354,1,133580.23,0
7355,0,163167.06,0
7356,1,122001.45,0
7357,1,168705.4,0
7358,1,68827.22,0
7359,0,121787.81,0
7360,1,95893.78,0
7361,1,75783.85,0
7362,1,106497.06,0
7363,1,91112.7,0
7364,0,86508.74,0
7365,0,137865.98,0
7366,1,138769.38,0
7367,0,157572.89,0
7368,0,97165.82,0
7369,1,91212.32,0
7370,1,156148.77,0
7371,1,127570.81,0
7372,1,137658.34,0
7373,0,137374.33,0
7374,0,74155.22,0
7375,1,88472.55,0
7376,1,145602.02,0
7377,1,150746.34,0
7378,0,91736.41,0
7379,0,127340.51,0
7380,1,126695.84,0
7381,0,110469.01,0
7382,1,82373.586,0
7383,0,147320.77,0
7384,1,115997.59,0
7385,0,91265.24,0
7386,1,72627.52,0
7387,0,129934.39,0
7388,0,144053.92,0
7389,0,119637.07,0
7390,1,161082.31,0
7391,0,142759.66,0
7392,1,120948.26,0
7393,1,37446.836,0
7394,1,211466.5,1
7395,1,174153.7,0
7396,1,118366.23,0
7397,0,169799.8,0
7398,0,113785.41,0
7399,0,136590.52,0
7400,1,139865.84,0
7401,0,72281.94,0
7402,0,109268.3,0
7403,1,90203.34,0
7404,1,98012.35,0
7405,0,90212.73,0
7406,0,53689.95,0
7407,0,103526.52,0
7408,0,114423.25,0
7409,1,183461.81,1
7410,0,104343.86,0
7411,0,135308.42,0
7412,1,116796.42,0
7413,1,149042.6,0
7414,0,131608.05,0
7415,1,98328.84,0
7416,0,173099.72,0
7417,1,189671.36,1
7418,1,187216.81,1
7419,1,132151.25,0
7420,0,85889.23,0
7421,1,94071.64,0
7422,0,129944.76,0
7423,1,128077.03,0
7424,0,118036.55,0
7425,0,127189.86,0
7426,0,193684.02,1
7427,1,125713.44,0
7428,1,121048.5,0
7429,0,126383.92,0
7430,1,190503.77,1
7431,0,204997.34,1
7432,0,173490.5,0
7433,0,143801.72,0
7434,0,119081.68,0
7435,1,98623.47,0
7436,0,142118.05,0
7437,0,105382.32,0
7438,1,152663.8,0
7439,1,92957.86,0
7440,1,121252.6,0
7441,0,60643.67,0
7442,0,144913.77,0
7443,0,75014.87,0
7444,0,103005.29,0
7445,1,77988.984,0
7446,0,51470.44,0
7447,0,78190.94,0
7448,1,75274.94,0
7449,1,150843.2,0
7450,1,179700.88,1
7451,0,165061.06,0
7452,0,145319.25,0
7453,1,133186.72,0
7454,0,136190.5,0
7455,1,122681.69,0
7456,0,164969.31,0
7457,0,53339.22,0
7458,0,130498.46,0
7459,1,166914.98,0
7460,0,133623.17,0
7461,1,151416.19,0
7462,1,136263.45,0
7463,1,192120.2,1
7464,0,150811.89,0
7465,0,114851.7,0
7466,0,111512.26,0
7467,1,86852.32,0
7468,0,110505.51,0
7469,0,82186.49,0
7470,0,127248.06,0
7471,1,175458.34,0
7472,0,138603.9,0
7473,1,152170.2,0
7474,0,99463.2,0
7475,1,110778.83,0
7476,0,104022.39,0
7477,0,121741.99,0
7478,0,212229.12,1
7479,1,155865.12,0
7480,0,88089.38,0
7481,0,97278.25,0
7482,0,148035.44,0
7483,1,129678.89,0
7484,1,66622.06,0
7485,1,118458.02,0
7486,1,120346.6,0
7487,0,159351.6,0
7488,0,172151.19,0
7489,1,94851.67,0
7490,0,136082.1,0
7491,1,101005.26,0
7492,0,111383.2,0
7493,0,107986.92,0
7494,1,167248.9,0
7495,1,100967.66,0
7496,0,149822.75,0
7497,1,106204.48,0
7498,0,147695.92,0
7499,0,150714.2,0
7500,0,177332.73,0
7501,0,123807.2,0
7502,0,85704.3,0
7503,0,151374.6,0
7504,1,68640.56,0
7505,0,151101.27,0
7506,1,118444.21,0
7507,1,167501.14,0
7508,0,121893.44,0
7509,0,72194.66,0
7510,0,106272.63,0
7511,1,129198.07,0
7512,0,109384.97,0
7513,1,160024.64,0
7514,1,113136.31,0
7515,1,169629.66,0
7516,0,139245.27,0
7517,1,47756.46,0
7518,1,74007.88,0
7519,1,120346.66,0
7520,0,109462.73,0
7521,1,180495.23,1
7522,1,130664.81,0
7523,0,88119.44,0
7524,0,148532.05,0
7525,0,171116.3,0
7526,0,122337.02,0
7527,0,123719.11,0
7528,1,135393.5,0
7529,0,186049.69,1
7530,0,87098.24,0
7531,0,115355.76,0
7532,0,151943.61,0
7533,0,115226.59,0
7534,0,105595.09,0
7535,1,108538.53,0
7536,0,72011.26,0
7537,0,146566.36,0
7538,1,94044.5,0
7539,0,77458.195,0
7540,0,96711.72,0
7541,1,140302.55,0
7542,0,121855.33,0
7543,1,119390.32,0
7544,1,146534.4,0
7545,1,131384.88,0
7546,1,109400.53,0
7547,0,113199.29,0
7548,1,109645.36,0
7549,0,112399.21,0
7550,1,137269.66,0
7551,1,106533.98,0
7552,1,117747.09,0
7553,1,104730.9,0
7554,0,113483.89,0
7555,1,143307.9,0
7556,1,187739.14,1
7557,0,104676.77,0
7558,0,49311.34,0
7559,0,119568.79,0
7560,1,187804.55,1
7561,1,127851.38,0
7562,0,157092.1,0
7563,0,121946.45,0
7564,0,139522.53,0
7565,1,162798.4,0
7566,1,61607.04,0
7567,1,127969.48,0
7568,1,124678.91,0
7569,1,126774.06,0
7570,1,90874.44,0
7571,1,177838.19,1
7572,1,121447.85,0
7573,1,144407.11,0
7574,1,111668.1,0
7575,1,140112.14,0
7576,1,131976.48,0
7577,0,129003.88,0
7578,0,112163.25,0
7579,0,151819.81,0
7580,0,106420.09,0
7581,0,158843.2,0
7582,0,136085.0,0
7583,0,160668.38,0
7584,0,135951.33,0
7585,1,185508.66,1
7586,0,144181.58,0
7587,1,91555.6,0
7588,1,118409.34,0
7589,0,85652.3,0
7590,0,141165.19,0
7591,0,119614.52,0
7592,1,131925.66,0
7593,1,154051.08,0
7594,0,65578.92,0
7595,0,111028.53,0
7596,0,109665.73,0
7597,1,157285.94,0
7598,1,66360.95,0
7599,1,95754.24,0
7600,0,183502.19,1
7601,1,212503.66,1
7602,1,127674.0,0
7603,0,145092.3,0
7604,0,143254.16,0
7605,0,79840.02,0
7606,1,150194.23,0
7607,1,122886.18,0
7608,1,65637.73,0
7609,1,141785.1,0
7610,1,127535.25,0
7611,1,127587.54,0
7612,0,130580.13,0
7613,0,118633.23,0
7614,0,144075.88,0
7615,0,145755.97,0
7616,0,183513.64,1
7617,1,78028.81,0
7618,0,129765.36,0
7619,0,68975.9,0
7620,1,116508.66,0
7621,1,175431.73,0
7622,1,52305.26,0
7623,1,113214.39,0
7624,1,108926.84,0
7625,1,140003.34,0
7626,1,131149.86,0
7627,1,147484.02,0
7628,1,217853.72,1
7629,1,105248.62,0
7630,0,149849.23,0
7631,0,113779.88,0
7632,1,112851.4,0
7633,1,140640.19,0
7634,1,109345.08,0
7635,1,184448.2,1
7636,0,138481.81,0
7637,0,62892.004,0
7638,1,104057.36,0
7639,0,126129.15,0
7640,0,110897.33,0
7641,0,117267.7,0
7642,0,100995.24,0
7643,1,138677.34,0
7644,0,151253.5,0
7645,1,111447.99,0
7646,1,118318.03,0
7647,0,119722.64,0
7648,1,189822.45,1
7649,0,127945.01,0
7650,1,154695.19,0
7651,0,139378.1,0
7652,0,162514.36,0
7653,1,125972.5,0
7654,0,192704.8,1
7655,0,124404.3,0
7656,1,111773.07,0
7657,1,100934.17,0
7658,0,158678.81,0
7659,1,73839.91,0
7660,1,115352.33,0
7661,0,85956.37,0
7662,0,156259.06,0
7663,1,125573.08,0
7664,0,82636.13,0
7665,1,136373.78,0
7666,1,160701.45,0
7667,1,81218.83,0
7668,0,111702.04,0
7669,1,142668.16,0
7670,1,128094.18,0
7671,0,134503.84,0
7672,0,146534.2,0
7673,1,88321.48,0
7674,1,61891.227,0
7675,0,178003.55,1
7676,0,151858.53,0
7677,0,102487.29,0
7678,0,155556.7,0
7679,1,119024.11,0
7680,0,135236.12,0
7681,1,145055.27,0
7682,0,160387.45,0
7683,0,157117.73,0
7684,1,148807.1,0
7685,1,194730.23,1
7686,1,82799.12,0
7687,0,115446.74,0
7688,1,101112.19,0
7689,1,120800.35,0
7690,0,104135.5,0
7691,1,208794.1,1
7692,0,60933.535,0
7693,1,199293.84,1
7694,0,60104.605,0
7695,0,114784.51,0
7696,1,126059.1,0
7697,1,103047.24,0
7698,0,88413.5,0
7699,0,162962.05,0
7700,0,118316.02,0
7701,1,157792.77,0
7702,0,98005.48,0
7703,1,112098.42,0
7704,0,183631.42,1
7705,1,140763.69,0
7706,1,74858.15,0
7707,0,140037.72,0
7708,0,131345.81,0
7709,0,118407.08,0
7710,1,126597.96,0
7711,1,115627.3,0
7712,1,148603.48,0
7713,0,122790.42,0
7714,0,99709.41,0
7715,0,111106.22,0
7716,1,233999.27,1
7717,0,170250.08,0
7718,0,120176.1,0
7719,0,114928.19,0
7720,1,115853.05,0
7721,1,88960.15,0
7722,1,68258.59,0
7723,0,198784.19,1
7724,0,92597.36,0
7725,1,160189.81,0
7726,0,153459.19,0
7727,1,167898.06,0
7728,0,117563.74,0
7729,1,52064.594,0
7730,0,151432.38,0
7731,1,150025.6,0
7732,0,159198.31,0
7733,1,95982.29,0
7734,1,139710.81,0
7735,0,194627.88,1
7736,1,88929.39,0
7737,1,93256.69,0
7738,1,90378.96,0
7739,0,147627.72,0
7740,0,91933.03,0
7741,0,126925.72,0
7742,1,122325.65,0
7743,0,138230.34,0
7744,1,159214.36,0
7745,1,173963.69,0
7746,1,80344.51,0
7747,1,86300.74,0
7748,0,48094.836,0
7749,0,85844.45,0
7750,1,186751.0,1
7751,0,136556.5,0
7752,1,86318.97,0
7753,1,130880.18,0
7754,0,106030.46,0
7755,1,181218.84,1
7756,0,68292.27,0
7757,0,48050.113,0
7758,1,229915.48,1
7759,1,73869.13,0
7760,1,168251.02,0
7761,1,141217.69,0
7762,1,135168.31,0
7763,0,114660.44,0
7764,0,133220.62,0
7765,1,182115.86,1
7766,1,105024.09,0
7767,1,81251.43,0
7768,0,132695.81,0
7769,1,96504.04,0
7770,0,141575.31,0
7771,1,120367.66,0
7772,0,136378.81,0
7773,1,90654.19,0
7774,0,178327.06,1
7775,1,127815.05,0
7776,0,163871.69,0
7777,1,59019.6,0
7778,0,150591.28,0
7779,1,136443.06,0
7780,1,97077.56,0
7781,0,100316.92,0
7782,1,93605.33,0
7783,1,160684.9,0
7784,0,116043.12,0
7785,0,90698.66,0
7786,0,159725.38,0
7787,0,95087.0,0
7788,1,125697.23,0
7789,1,138523.77,0
7790,1,131607.53,0
7791,0,131059.31,0
7792,0,114257.37,0
7793,1,132104.34,0
7794,0,117306.84,0
7795,1,131687.22,0
7796,0,155811.8,0
7797,1,84562.38,0
7798,0,156336.98,0
7799,1,137189.16,0
7800,1,81453.97,0
7801,1,97489.2,0
7802,1,74069.01,0
7803,1,90309.24,0
7804,1,128122.71,0
7805,0,139481.64,0
7806,0,183491.77,1
7807,1,186798.36,1
7808,0,126712.64,0
7809,0,100153.69,0
7810,1,85852.82,0
7811,1,145914.05,0
7812,0,155987.94,0
7813,0,148583.11,0
7814,0,117749.8,0
7815,0,101506.44,0
7816,0,127836.39,0
7817,0,104796.38,0
7818,1,81666.08,0
7819,1,101932.2,0
7820,1,189850.22,1
7821,1,84231.53,0
7822,0,128377.82,0
7823,1,141586.86,0
7824,0,111921.25,0
7825,0,137038.1,0
7826,0,112056.6,0
7827,0,143442.27,0
7828,0,148339.78,0
7829,1,82768.42,0
7830,1,65675.52,0
7831,0,115050.32,0
7832,1,91137.13,0
7833,0,115445.98,0
7834,0,96822.88,0
7835,1,92995.76,0
7836,1,177128.36,0
7837,1,123250.12,0
7838,0,83086.06,0
7839,1,93208.29,0
7840,0,164703.2,0
7841,1,69991.12,0
7842,0,133601.77,0
7843,1,58313.645,0
7844,0,104218.82,0
7845,1,164762.16,0
7846,0,156688.16,0
7847,1,56576.074,0
7848,0,181908.98,1
7849,0,59013.35,0
7850,0,175969.12,0
7851,0,137349.12,0
7852,1,136514.44,0
7853,1,155872.05,0
7854,0,158950.88,0
7855,0,134050.69,0
7856,0,101643.88,0
7857,1,102135.76,0
7858,1,207485.22,1
7859,0,104193.61,0
7860,1,135047.38,0
7861,1,135758.98,0
7862,1,211974.22,1
7863,1,223965.66,1
7864,0,99547.69,0
7865,1,130957.34,0
7866,0,110948.57,0
7867,0,165828.19,0
7868,0,178214.0,1
7869,1,116771.44,0
7870,0,117848.15,0
7871,1,118730.58,0
7872,0,104560.59,0
7873,0,92541.34,0
7874,0,98227.85,0
7875,1,97246.46,0
7876,0,96758.0,0
7877,0,103343.72,0
7878,1,65970.086,0
7879,0,195127.56,1
7880,1,139760.48,0
7881,1,111897.3,0
7882,0,90560.41,0
7883,1,86138.46,0
7884,1,137221.8,0
7885,1,89531.78,0
7886,0,130095.66,0
7887,1,79947.7,0
7888,1,90601.9,0
7889,0,133985.81,0
7890,1,158964.4,0
7891,1,122555.45,0
7892,1,122326.37,0
7893,0,132919.66,0
7894,0,83550.8,0
7895,0,164612.92,0
7896,0,164186.14,0
7897,1,171721.2,0
7898,0,76079.99,0
7899,1,96558.46,0
7900,0,126076.33,0
7901,0,180961.48,1
7902,1,161780.97,0
7903,0,125492.79,0
7904,0,131092.45,0
7905,0,129008.95,0
7906,0,115105.03,0
7907,1,89998.9,0
7908,0,180726.55,1
7909,1,140474.52,0
7910,1,70345.266,0
7911,1,69519.914,0
7912,1,199002.0,1
7913,0,132797.56,0
7914,1,116737.06,0
7915,0,75634.07,0
7916,0,101823.09,0
7917,1,131599.3,0
7918,1,112328.07,0
7919,0,121754.74,0
7920,0,170454.4,0
7921,1,163409.5,0
7922,0,154805.38,0
7923,1,181640.4,1
7924,1,115207.46,0
7925,1,161381.56,0
7926,0,151503.08,0
7927,0,66517.49,0
7928,0,35071.652,0
7929,1,129578.9,0
7930,0,139103.42,0
7931,0,119313.88,0
7932,1,175545.95,0
7933,1,126100.51,0
7934,1,134481.34,0
7935,0,73235.91,0
7936,0,94631.51,0
7937,1,92493.43,0
7938,0,50975.54,0
7939,0,189919.2,1
7940,1,116943.12,0
7941,1,110722.15,0
7942,0,114962.66,0
7943,0,136456.77,0
7944,1,97745.58,0
7945,0,182409.12,1
7946,1,89383.75,0
7947,0,115416.83,0
7948,1,96717.1,0
7949,1,62328.61,0
7950,1,39715.195,0
7951,1,102432.26,0
7952,1,187784.31,1
7953,1,166688.6,0
7954,1,130255.75,0
7955,1,66758.7,0
7956,0,74373.4,0
7957,0,68174.97,0
7958,0,96372.92,0
7959,0,127902.23,0
7960,1,86949.64,0
7961,0,80898.734,0
7962,0,144234.17,0
7963,1,92337.78,0
7964,1,184795.2,1
7965,1,131339.36,0
7966,0,165780.6,0
7967,1,156816.78,0
7968,1,153884.66,0
7969,1,109057.84,0
7970,1,149402.64,0
7971,0,136631.62,0
7972,1,140951.23,0
7973,1,59468.85,0
7974,0,104665.42,0
7975,1,128145.17,0
7976,1,97318.1,0
7977,1,159513.84,0
7978,1,125329.38,0
7979,0,164581.73,0
7980,1,242202.5,1
7981,1,159309.48,0
7982,0,131060.08,0
7983,0,137400.03,0
7984,0,172981.72,0
7985,1,192777.38,1
7986,1,116632.09,0
7987,0,115276.06,0
7988,1,187356.62,1
7989,1,139162.27,0
7990,1,207466.06,1
7991,0,196949.62,1
7992,1,146763.03,0
7993,1,94743.06,0
7994,1,164413.03,0
7995,0,149675.95,0
7996,1,130218.39,0
7997,0,147191.88,0
7998,1,142343.06,0
7999,1,150140.55,0
8000,1,137691.95,0
8001,1,64813.105,0
8002,1,130583.03,0
8003,1,77722.83,0
8004,0,136035.4,0
8005,0,183441.0,1
8006,1,101541.78,0
8007,0,115865.41,0
8008,0,88450.66,0
8009,0,113413.4,0
8010,1,128642.62,0
8011,1,92153.75,0
8012,0,117555.53,0
8013,1,85615.97,0
8014,0,155587.23,0
8015,1,114783.13,0
8016,0,113323.89,0
8017,0,166008.06,0
8018,1,77726.05,0
8019,1,117092.47,0
8020,1,164337.88,0
8021,1,130369.56,0
8022,1,153666.75,0
8023,1,94885.42,0
8024,1,110606.72,0
8025,0,91763.4,0
8026,0,108504.13,0
8027,1,133731.4,0
8028,1,103536.7,0
8029,0,141402.05,0
8030,1,121157.5,0
8031,1,108897.2,0
8032,1,154625.4,0
8033,0,113488.63,0
8034,1,124832.95,0
8035,1,117249.46,0
8036,0,142019.06,0
8037,0,125553.27,0
8038,1,152802.56,0
8039,1,173312.08,0
8040,0,147655.55,0
8041,1,106959.81,0
8042,0,96401.6,0
8043,0,84952.56,0
8044,1,163489.5,0
8045,1,115304.04,0
8046,0,99474.97,0
8047,1,143466.25,0
8048,1,163610.16,0
8049,1,122502.35,0
8050,0,121473.78,0
8051,0,130074.85,0
8052,0,151529.42,0
8053,1,148550.0,0
8054,1,111441.71,0
8055,1,220638.4,1
8056,0,76336.9,0
8057,1,59865.4,0
8058,0,83957.14,0
8059,1,150957.84,0
8060,0,91468.42,0
8061,0,92394.98,0
8062,0,158308.94,0
8063,1,104746.33,0
8064,0,124060.97,0
8065,0,152192.89,0
8066,0,142960.34,0
8067,1,95395.67,0
8068,0,114187.81,0
8069,1,172344.1,0
8070,1,112885.47,0
8071,1,76202.33,0
8072,1,129084.62,0
8073,0,70747.625,0
8074,0,92901.77,0
8075,0,149884.52,0
8076,1,95391.45,0
8077,0,152541.61,0
8078,1,104799.8,0
8079,0,135010.69,0
8080,1,135842.94,0
8081,1,167283.58,0
8082,1,171886.38,0
8083,1,122034.92,0
8084,0,107222.0,0
8085,1,94791.36,0
8086,0,82182.01,0
8087,1,126065.48,0
8088,0,138278.81,0
8089,1,165967.33,0
8090,1,91922.87,0
8091,1,144745.73,0
8092,1,102517.95,0
8093,1,136003.89,0
8094,0,143902.6,0
8095,1,74853.56,0
8096,0,140873.98,0
8097,1,143474.73,0
8098,1,84775.99,0
8099,0,141139.44,0
8100,0,84405.65,0
8101,1,181268.78,1
8102,0,78054.984,0
8103,0,37903.01,0
8104,0,114204.33,0
8105,0,135147.95,0
8106,1,87982.0,0
8107,1,139277.12,0
8108,0,117547.15,0
8109,0,178055.0,1
8110,1,147701.61,0
8111,0,166139.94,0
8112,1,110180.49,0
8113,0,163399.1,0
8114,0,102035.15,0
8115,1,101082.11,0
8116,0,108087.3,0
8117,1,170187.19,0
8118,1,140029.94,0
8119,1,99668.3,0
8120,1,124551.53,0
8121,0,101253.7,0
8122,0,98578.2,0
8123,0,166626.55,0
8124,0,112869.72,0
8125,1,107041.15,0
8126,0,197015.05,1
8127,1,123762.06,0
8128,1,133863.6,0
8129,1,108552.51,0
8130,1,112099.73,0
8131,1,66275.76,0
8132,1,165049.06,0
8133,0,96028.37,0
8134,1,109150.23,0
8135,0,182243.22,1
8136,1,153601.1,0
8137,0,120491.78,0
8138,1,156996.44,0
8139,0,98706.45,0
8140,1,131853.72,0
8141,0,203947.06,1
8142,1,139314.12,0
8143,0,54182.664,0
8144,1,128060.83,0
8145,0,121944.44,0
8146,0,129534.27,0
8147,1,129304.31,0
8148,1,98786.54,0
8149,1,184864.55,1
8150,1,139238.88,0
8151,0,132652.62,0
8152,0,106617.18,0
8153,1,184289.23,1
8154,0,195679.08,1
8155,1,86191.37,0
8156,1,128387.66,0
8157,0,77023.33,0
8158,0,90878.91,0
8159,1,106271.67,0
8160,1,124641.97,0
8161,1,140363.52,0
8162,1,95467.06,0
8163,0,83005.0,0
8164,1,120266.41,0
8165,1,94200.99,0
8166,0,122503.58,0
8167,1,190628.1,1
8168,1,149313.97,0
8169,0,138217.34,0
8170,1,48458.19,0
8171,0,137827.34,0
8172,1,128633.01,0
8173,1,192631.77,1
8174,0,162419.89,0
8175,0,143909.28,0
8176,0,51360.76,0
8177,1,102510.13,0
8178,0,72803.31,0
8179,1,233282.48,1
8180,1,141278.38,0
8181,0,92206.89,0
8182,0,122188.4,0
8183,1,102534.4,0
8184,0,100250.1,0
8185,0,183328.52,1
8186,1,104004.21,0
8187,1,152545.6,0
8188,0,117291.46,0
8189,0,110220.67,0
8190,1,105080.98,0
8191,0,147461.03,0
8192,0,139460.2,0
8193,1,139703.78,0
8194,0,151816.3,0
8195,0,109069.35,0
8196,1,175260.6,0
8197,0,62450.336,0
8198,0,96866.61,0
8199,1,67880.38,0
8200,0,125904.93,0
8201,1,111588.03,0
8202,0,173235.19,0
8203,0,106907.69,0
8204,0,148631.9,0
8205,1,100666.55,0
8206,0,78464.75,0
8207,0,96382.09,0
8208,0,105925.35,0
8209,0,133682.47,0
8210,0,105910.36,0
8211,0,142019.06,0
8212,0,111422.08,0
8213,1,91993.83,0
8214,0,74639.84,0
8215,1,92567.98,0
8216,0,97112.94,0
8217,1,173796.31,0
8218,1,71044.586,0
8219,1,195391.12,1
8220,0,73687.31,0
8221,0,151169.4,0
8222,1,131919.14,0
8223,0,78400.49,0
8224,0,177648.88,0
8225,1,165330.12,0
8226,1,156990.75,0
8227,0,162476.17,0
8228,0,95867.3,0
8229,0,100556.5,0
